[Header]
Application Name,LabSolutions
1.01667,-0
1.02500,-0
1.03333,-1
1.04167,-1
1.05000,-1
1.05833,-1
1.06667,-1
1.07500,-1
1.08333,-1
1.09167,-1
1.10000,-1
1.10833,-1
1.11667,-1
1.12500,-1
1.13333,-1
1.14167,-1
1.15000,-1
1.15833,-1
1.16667,-1
1.17500,-0
1.18333,-0
1.19167,-0
1.20000,-0
1.20833,-0
1.21667,-0
1.22500,-0
1.23333,-0
1.24167,0
1.25000,-0
1.25833,-0
1.26667,-0
1.27500,-1
1.28333,-1
1.29167,-1
1.30000,-1
1.30833,-1
1.31667,-1
1.32500,-1
1.33333,-1
1.34167,-1
1.35000,-1
1.35833,-1
1.36667,-1
1.37500,-2
1.38333,-2
1.39167,-1
1.40000,-1
1.40833,-1
1.41667,-1
1.42500,-1
1.43333,-1
1.44167,-1
1.45000,-1
1.45833,-2
1.46667,-1
1.47500,-1
1.48333,-1
1.49167,-1
1.50000,-1
1.50833,-1
1.51667,-1
1.52500,-1
1.53333,-1
1.54167,-2
1.55000,-1
1.55833,-1
1.56667,-1
1.57500,-1
1.58333,-0
1.59167,-0
1.60000,-1
1.60833,-1
1.61667,-1
1.62500,-1
1.63333,-1
1.64167,-1
1.65000,-1
1.65833,-0
1.66667,-1
1.67500,-0
1.68333,-0
1.69167,-0
1.70000,0
1.70833,0
1.71667,0
1.72500,0
1.73333,0
1.74167,-0
1.75000,-0
1.75833,-1
1.76667,-1
1.77500,-1
1.78333,-1
1.79167,-1
1.80000,-2
1.80833,-1
1.81667,-1
1.82500,-1
1.83333,-1
1.84167,-2
1.85000,-2
1.85833,-2
1.86667,-2
1.87500,-1
1.88333,-1
1.89167,-1
1.90000,-1
1.90833,-1
1.91667,-1
1.92500,-1
1.93333,-1
1.94167,-1
1.95000,-1
1.95833,-1
1.96667,-1
1.97500,-1
1.98333,-1
1.99167,-1
2.00000,-1
2.00833,-1
2.01667,-1
2.02500,-1
2.03333,-1
2.04167,-1
2.05000,-1
2.05833,-1
2.06667,-1
2.07500,-1
2.08333,-1
2.09167,-1
2.10000,-1
2.10833,-1
2.11667,-1
2.12500,-1
2.13333,-1
2.14167,-1
2.15000,-1
2.15833,-1
2.16667,-1
2.17500,-1
2.18333,-1
2.19167,-1
2.20000,-1
2.20833,-1
2.21667,-1
2.22500,-1
2.23333,-1
2.24167,-1
2.25000,-2
2.25833,-2
2.26667,-2
2.27500,-2
2.28333,-2
2.29167,-2
2.30000,-2
2.30833,-2
2.31667,-2
2.32500,-2
2.33333,-1
2.34167,-1
2.35000,-1
2.35833,-1
2.36667,-2
2.37500,-2
2.38333,-2
2.39167,-2
2.40000,-1
2.40833,-1
2.41667,-1
2.42500,-1
2.43333,-1
2.44167,-1
2.45000,-1
2.45833,-1
2.46667,-1
2.47500,-2
2.48333,-1
2.49167,-1
2.50000,-2
2.50833,-2
2.51667,-2
2.52500,-2
2.53333,-2
2.54167,-2
2.55000,-2
2.55833,-2
2.56667,-2
2.57500,-2
2.58333,-2
2.59167,-2
2.60000,-1
2.60833,-1
2.61667,-1
2.62500,-1
2.63333,-0
2.64167,-1
2.65000,-1
2.65833,-1
2.66667,-1
2.67500,-1
2.68333,-1
2.69167,-1
2.70000,-1
2.70833,-1
2.71667,-1
2.72500,-1
2.73333,-1
2.74167,-1
2.75000,-1
2.75833,-1
2.76667,-1
2.77500,-1
2.78333,-1
2.79167,-2
2.80000,-2
2.80833,-2
2.81667,-2
2.82500,-2
2.83333,-2
2.84167,-2
2.85000,-2
2.85833,-2
2.86667,-2
2.87500,-2
2.88333,-1
2.89167,-1
2.90000,-1
2.90833,-2
2.91667,-2
2.92500,-2
2.93333,-2
2.94167,-2
2.95000,-2
2.95833,-2
2.96667,-2
2.97500,-2
2.98333,-2
2.99167,-2
3.00000,-2
3.00833,-2
3.01667,-2
3.02500,-1
3.03333,-1
3.04167,-1
3.05000,-1
3.05833,-1
3.06667,-2
3.07500,-2
3.08333,-2
3.09167,-2
3.10000,-2
3.10833,-2
3.11667,-2
3.12500,-2
3.13333,-2
3.14167,-2
3.15000,-2
3.15833,-2
3.16667,-2
3.17500,-2
3.18333,-2
3.19167,-2
3.20000,-1
3.20833,-1
3.21667,-2
3.22500,-2
3.23333,-2
3.24167,-2
3.25000,-2
3.25833,-2
3.26667,-3
3.27500,-3
3.28333,-3
3.29167,-3
3.30000,-3
3.30833,-2
3.31667,-2
3.32500,-2
3.33333,-2
3.34167,-2
3.35000,-2
3.35833,-2
3.36667,-2
3.37500,-2
3.38333,-2
3.39167,-2
3.40000,-2
3.40833,-2
3.41667,-2
3.42500,-1
3.43333,-2
3.44167,-2
3.45000,-2
3.45833,-2
3.46667,-2
3.47500,-2
3.48333,-2
3.49167,-2
3.50000,-2
3.50833,-2
3.51667,-2
3.52500,-2
3.53333,-2
3.54167,-2
3.55000,-2
3.55833,-2
3.56667,-2
3.57500,-2
3.58333,-2
3.59167,-2
3.60000,-2
3.60833,-2
3.61667,-2
3.62500,-2
3.63333,-2
3.64167,-2
3.65000,-2
3.65833,-1
3.66667,-1
3.67500,-2
3.68333,-2
3.69167,-2
3.70000,-2
3.70833,-2
3.71667,-2
3.72500,-2
3.73333,-2
3.74167,-2
3.75000,-2
3.75833,-1
3.76667,-1
3.77500,-1
3.78333,-1
3.79167,-1
3.80000,-1
3.80833,-1
3.81667,-1
3.82500,-1
3.83333,-1
3.84167,-1
3.85000,-1
3.85833,-1
3.86667,-1
3.87500,-1
3.88333,-1
3.89167,-1
3.90000,-1
3.90833,-1
3.91667,-1
3.92500,-1
3.93333,-1
3.94167,-1
3.95000,-1
3.95833,-1
3.96667,-1
3.97500,-1
3.98333,-1
3.99167,-1
4.00000,-2
4.00833,-2
4.01667,-2
4.02500,-3
4.03333,-3
4.04167,-2
4.05000,-2
4.05833,-2
4.06667,-2
4.07500,-2
4.08333,-2
4.09167,-2
4.10000,-2
4.10833,-2
4.11667,-2
4.12500,-2
4.13333,-2
4.14167,-2
4.15000,-2
4.15833,-2
4.16667,-2
4.17500,-2
4.18333,-2
4.19167,-2
4.20000,-2
4.20833,-2
4.21667,-2
4.22500,-2
4.23333,-2
4.24167,-2
4.25000,-2
4.25833,-2
4.26667,-2
4.27500,-2
4.28333,-2
4.29167,-2
4.30000,-3
4.30833,-3
4.31667,-3
4.32500,-3
4.33333,-2
4.34167,-2
4.35000,-2
4.35833,-2
4.36667,-2
4.37500,-2
4.38333,-2
4.39167,-2
4.40000,-2
4.40833,-2
4.41667,-2
4.42500,-2
4.43333,-2
4.44167,-2
4.45000,-2
4.45833,-2
4.46667,-2
4.47500,-2
4.48333,-2
4.49167,-2
4.50000,-3
4.50833,-3
4.51667,-3
4.52500,-3
4.53333,-3
4.54167,-3
4.55000,-3
4.55833,-3
4.56667,-3
4.57500,-3
4.58333,-3
4.59167,-3
4.60000,-3
4.60833,-3
4.61667,-3
4.62500,-3
4.63333,-3
4.64167,-3
4.65000,-3
4.65833,-4
4.66667,-4
4.67500,-4
4.68333,-4
4.69167,-3
4.70000,-3
4.70833,-3
4.71667,-3
4.72500,-3
4.73333,-3
4.74167,-3
4.75000,-3
4.75833,-3
4.76667,-3
4.77500,-4
4.78333,-4
4.79167,-3
4.80000,-3
4.80833,-3
4.81667,-3
4.82500,-3
4.83333,-3
4.84167,-3
4.85000,-3
4.85833,-3
4.86667,-2
4.87500,-3
4.88333,-3
4.89167,-3
4.90000,-4
4.90833,-4
4.91667,-4
4.92500,-4
4.93333,-4
4.94167,-4
4.95000,-4
4.95833,-4
4.96667,-5
4.97500,-4
4.98333,-4
4.99167,-5
5.00000,-5
5.00833,-5
5.01667,-5
5.02500,-5
5.03333,-5
5.04167,-5
5.05000,-5
5.05833,-5
5.06667,-5
5.07500,-5
5.08333,-5
5.09167,-5
5.10000,-5
5.10833,-4
5.11667,-4
5.12500,-5
5.13333,-5
5.14167,-5
5.15000,-5
5.15833,-5
5.16667,-5
5.17500,-5
5.18333,-5
5.19167,-5
5.20000,-5
5.20833,-5
5.21667,-5
5.22500,-5
5.23333,-5
5.24167,-4
5.25000,-4
5.25833,-4
5.26667,-5
5.27500,-5
5.28333,-5
5.29167,-5
5.30000,-5
5.30833,-5
5.31667,-5
5.32500,-5
5.33333,-5
5.34167,-5
5.35000,-5
5.35833,-5
5.36667,-5
5.37500,-5
5.38333,-5
5.39167,-5
5.40000,-5
5.40833,-5
5.41667,-6
5.42500,-5
5.43333,-5
5.44167,-5
5.45000,-5
5.45833,-5
5.46667,-5
5.47500,-5
5.48333,-5
5.49167,-5
5.50000,-5
5.50833,-5
5.51667,-5
5.52500,-5
5.53333,-4
5.54167,-4
5.55000,-4
5.55833,-4
5.56667,-4
5.57500,-4
5.58333,-5
5.59167,-5
5.60000,-5
5.60833,-5
5.61667,-5
5.62500,-5
5.63333,-5
5.64167,-5
5.65000,-5
5.65833,-5
5.66667,-5
5.67500,-4
5.68333,-4
5.69167,-4
5.70000,-4
5.70833,-4
5.71667,-4
5.72500,-4
5.73333,-4
5.74167,-4
5.75000,-4
5.75833,-4
5.76667,-4
5.77500,-4
5.78333,-4
5.79167,-4
5.80000,-4
5.80833,-5
5.81667,-5
5.82500,-5
5.83333,-5
5.84167,-6
5.85000,-6
5.85833,-6
5.86667,-5
5.87500,-5
5.88333,-4
5.89167,-4
5.90000,-4
5.90833,-4
5.91667,-4
5.92500,-4
5.93333,-4
5.94167,-4
5.95000,-3
5.95833,-4
5.96667,-4
5.97500,-4
5.98333,-4
5.99167,-5
6.00000,-5
6.00833,-5
6.01667,-5
6.02500,-5
6.03333,-5
6.04167,-5
6.05000,-5
6.05833,-4
6.06667,-4
6.07500,-4
6.08333,-4
6.09167,-4
6.10000,-4
6.10833,-4
6.11667,-4
6.12500,-4
6.13333,-4
6.14167,-4
6.15000,-4
6.15833,-4
6.16667,-4
6.17500,-4
6.18333,-4
6.19167,-5
6.20000,-4
6.20833,-4
6.21667,-4
6.22500,-4
6.23333,-4
6.24167,-4
6.25000,-4
6.25833,-4
6.26667,-3
6.27500,-3
6.28333,-3
6.29167,-3
6.30000,-3
6.30833,-4
6.31667,-4
6.32500,-4
6.33333,-4
6.34167,-5
6.35000,-4
6.35833,-4
6.36667,-4
6.37500,-4
6.38333,-4
6.39167,-4
6.40000,-3
6.40833,-3
6.41667,-3
6.42500,-3
6.43333,-4
6.44167,-4
6.45000,-4
6.45833,-4
6.46667,-4
6.47500,-4
6.48333,-4
6.49167,-4
6.50000,-4
6.50833,-4
6.51667,-3
6.52500,-3
6.53333,-4
6.54167,-4
6.55000,-4
6.55833,-4
6.56667,-4
6.57500,-4
6.58333,-4
6.59167,-4
6.60000,-4
6.60833,-4
6.61667,-4
6.62500,-5
6.63333,-5
6.64167,-5
6.65000,-5
6.65833,-5
6.66667,-5
6.67500,-5
6.68333,-5
6.69167,-5
6.70000,-5
6.70833,-5
6.71667,-5
6.72500,-5
6.73333,-5
6.74167,-4
6.75000,-5
6.75833,-5
6.76667,-5
6.77500,-5
6.78333,-5
6.79167,-5
6.80000,-5
6.80833,-5
6.81667,-4
6.82500,-4
6.83333,-4
6.84167,-4
6.85000,-4
6.85833,-5
6.86667,-5
6.87500,-5
6.88333,-5
6.89167,-5
6.90000,-6
6.90833,-6
6.91667,-6
6.92500,-6
6.93333,-6
6.94167,-6
6.95000,-5
6.95833,-5
6.96667,-5
6.97500,-5
6.98333,-5
6.99167,-5
7.00000,-5
7.00833,-5
7.01667,-5
7.02500,-5
7.03333,-5
7.04167,-5
7.05000,-5
7.05833,-5
7.06667,-5
7.07500,-6
7.08333,-6
7.09167,-6
7.10000,-6
7.10833,-6
7.11667,-6
7.12500,-6
7.13333,-6
7.14167,-6
7.15000,-6
7.15833,-6
7.16667,-6
7.17500,-6
7.18333,-6
7.19167,-6
7.20000,-6
7.20833,-5
7.21667,-5
7.22500,-5
7.23333,-6
7.24167,-6
7.25000,-6
7.25833,-6
7.26667,-6
7.27500,-6
7.28333,-6
7.29167,-6
7.30000,-5
7.30833,-5
7.31667,-5
7.32500,-5
7.33333,-5
7.34167,-5
7.35000,-5
7.35833,-5
7.36667,-5
7.37500,-5
7.38333,-5
7.39167,-5
7.40000,-5
7.40833,-5
7.41667,-6
7.42500,-6
7.43333,-6
7.44167,-6
7.45000,-5
7.45833,-5
7.46667,-5
7.47500,-5
7.48333,-5
7.49167,-5
7.50000,-5
7.50833,-4
7.51667,-5
7.52500,-5
7.53333,-5
7.54167,-5
7.55000,-5
7.55833,-5
7.56667,-6
7.57500,-6
7.58333,-6
7.59167,-6
7.60000,-6
7.60833,-6
7.61667,-6
7.62500,-6
7.63333,-6
7.64167,-6
7.65000,-6
7.65833,-6
7.66667,-6
7.67500,-6
7.68333,-6
7.69167,-6
7.70000,-6
7.70833,-6
7.71667,-6
7.72500,-5
7.73333,-5
7.74167,-5
7.75000,-5
7.75833,-5
7.76667,-5
7.77500,-5
7.78333,-5
7.79167,-6
7.80000,-6
7.80833,-6
7.81667,-6
7.82500,-6
7.83333,-6
7.84167,-6
7.85000,-6
7.85833,-6
7.86667,-6
7.87500,-5
7.88333,-5
7.89167,-5
7.90000,-5
7.90833,-5
7.91667,-5
7.92500,-5
7.93333,-5
7.94167,-5
7.95000,-5
7.95833,-5
7.96667,-6
7.97500,-6
7.98333,-6
7.99167,-6
8.00000,-6
8.00833,-6
8.01667,-5
8.02500,-6
8.03333,-6
8.04167,-6
8.05000,-6
8.05833,-5
8.06667,-5
8.07500,-5
8.08333,-5
8.09167,-5
8.10000,-5
8.10833,-5
8.11667,-5
8.12500,-6
8.13333,-6
8.14167,-6
8.15000,-6
8.15833,-6
8.16667,-7
8.17500,-6
8.18333,-6
8.19167,-6
8.20000,-6
8.20833,-6
8.21667,-6
8.22500,-6
8.23333,-6
8.24167,-6
8.25000,-6
8.25833,-7
8.26667,-7
8.27500,-7
8.28333,-7
8.29167,-7
8.30000,-7
8.30833,-6
8.31667,-6
8.32500,-6
8.33333,-6
8.34167,-6
8.35000,-5
8.35833,-5
8.36667,-5
8.37500,-6
8.38333,-6
8.39167,-6
8.40000,-6
8.40833,-6
8.41667,-6
8.42500,-6
8.43333,-6
8.44167,-6
8.45000,-7
8.45833,-7
8.46667,-7
8.47500,-7
8.48333,-7
8.49167,-7
8.50000,-6
8.50833,-7
8.51667,-7
8.52500,-7
8.53333,-7
8.54167,-7
8.55000,-7
8.55833,-7
8.56667,-6
8.57500,-6
8.58333,-6
8.59167,-6
8.60000,-6
8.60833,-7
8.61667,-7
8.62500,-7
8.63333,-7
8.64167,-7
8.65000,-6
8.65833,-6
8.66667,-6
8.67500,-6
8.68333,-6
8.69167,-6
8.70000,-7
8.70833,-7
8.71667,-7
8.72500,-6
8.73333,-6
8.74167,-6
8.75000,-6
8.75833,-5
8.76667,-6
8.77500,-6
8.78333,-6
8.79167,-6
8.80000,-7
8.80833,-7
8.81667,-7
8.82500,-7
8.83333,-7
8.84167,-7
8.85000,-6
8.85833,-6
8.86667,-6
8.87500,-6
8.88333,-6
8.89167,-6
8.90000,-6
8.90833,-6
8.91667,-5
8.92500,-5
8.93333,-6
8.94167,-6
8.95000,-6
8.95833,-7
8.96667,-7
8.97500,-7
8.98333,-7
8.99167,-7
9.00000,-7
9.00833,-7
9.01667,-7
9.02500,-7
9.03333,-7
9.04167,-7
9.05000,-7
9.05833,-7
9.06667,-7
9.07500,-7
9.08333,-7
9.09167,-6
9.10000,-6
9.10833,-6
9.11667,-6
9.12500,-6
9.13333,-6
9.14167,-6
9.15000,-6
9.15833,-6
9.16667,-6
9.17500,-6
9.18333,-6
9.19167,-6
9.20000,-7
9.20833,-7
9.21667,-6
9.22500,-6
9.23333,-6
9.24167,-6
9.25000,-6
9.25833,-6
9.26667,-6
9.27500,-6
9.28333,-6
9.29167,-6
9.30000,-6
9.30833,-6
9.31667,-6
9.32500,-6
9.33333,-6
9.34167,-7
9.35000,-7
9.35833,-7
9.36667,-7
9.37500,-7
9.38333,-7
9.39167,-7
9.40000,-7
9.40833,-7
9.41667,-7
9.42500,-7
9.43333,-7
9.44167,-7
9.45000,-7
9.45833,-7
9.46667,-7
9.47500,-6
9.48333,-6
9.49167,-6
9.50000,-6
9.50833,-6
9.51667,-6
9.52500,-6
9.53333,-6
9.54167,-6
9.55000,-7
9.55833,-7
9.56667,-7
9.57500,-7
9.58333,-7
9.59167,-7
9.60000,-7
9.60833,-7
9.61667,-7
9.62500,-7
9.63333,-7
9.64167,-7
9.65000,-7
9.65833,-7
9.66667,-6
9.67500,-6
9.68333,-6
9.69167,-6
9.70000,-6
9.70833,-7
9.71667,-7
9.72500,-7
9.73333,-7
9.74167,-7
9.75000,-7
9.75833,-7
9.76667,-7
9.77500,-7
9.78333,-7
9.79167,-7
9.80000,-8
9.80833,-8
9.81667,-8
9.82500,-8
9.83333,-8
9.84167,-8
9.85000,-7
9.85833,-7
9.86667,-7
9.87500,-8
9.88333,-8
9.89167,-7
9.90000,-8
9.90833,-8
9.91667,-8
9.92500,-8
9.93333,-8
9.94167,-8
9.95000,-8
9.95833,-8
9.96667,-8
9.97500,-8
9.98333,-8
9.99167,-8
10.00000,-8
10.00833,-8
10.01667,-7
10.02500,-7
10.03333,-7
10.04167,-7
10.05000,-7
10.05833,-7
10.06667,-7
10.07500,-7
10.08333,-6
10.09167,-7
10.10000,-7
10.10833,-7
10.11667,-7
10.12500,-7
10.13333,-7
10.14167,-7
10.15000,-6
10.15833,-6
10.16667,-6
10.17500,-7
10.18333,-7
10.19167,-6
10.20000,-6
10.20833,-6
10.21667,-7
10.22500,-7
10.23333,-7
10.24167,-7
10.25000,-7
10.25833,-7
10.26667,-7
10.27500,-6
10.28333,-6
10.29167,-6
10.30000,-6
10.30833,-6
10.31667,-6
10.32500,-6
10.33333,-6
10.34167,-6
10.35000,-5
10.35833,-5
10.36667,-5
10.37500,-5
10.38333,-4
10.39167,-4
10.40000,-4
10.40833,-4
10.41667,-3
10.42500,-3
10.43333,-2
10.44167,-2
10.45000,-2
10.45833,-1
10.46667,-1
10.47500,-1
10.48333,-2
10.49167,-3
10.50000,-4
10.50833,-5
10.51667,-7
10.52500,-10
10.53333,-15
10.54167,-21
10.55000,-31
10.55833,-45
10.56667,-63
10.57500,-88
10.58333,-120
10.59167,-160
10.60000,-212
10.60833,-278
10.61667,-359
10.62500,-458
10.63333,-577
10.64167,-717
10.65000,-881
10.65833,-1067
10.66667,-1277
10.67500,-1507
10.68333,-1757
10.69167,-2021
10.70000,-2295
10.70833,-2572
10.71667,-2843
10.72500,-3099
10.73333,-3329
10.74167,-3522
10.75000,-3663
10.75833,-3740
10.76667,-3741
10.77500,-3651
10.78333,-3457
10.79167,-3148
10.80000,-2711
10.80833,-2136
10.81667,-1412
10.82500,-533
10.83333,508
10.84167,1718
10.85000,3100
10.85833,4656
10.86667,6388
10.87500,8294
10.88333,10372
10.89167,12619
10.90000,15028
10.90833,17593
10.91667,20303
10.92500,23149
10.93333,26116
10.94167,29189
10.95000,32348
10.95833,35570
10.96667,38829
10.97500,42093
10.98333,45329
10.99167,48495
11.00000,51547
11.00833,54438
11.01667,57115
11.02500,59527
11.03333,61621
11.04167,63348
11.05000,64663
11.05833,65531
11.06667,65925
11.07500,65832
11.08333,65251
11.09167,64197
11.10000,62696
11.10833,60786
11.11667,58517
11.12500,55944
11.13333,53128
11.14167,50131
11.15000,47015
11.15833,43838
11.16667,40654
11.17500,37510
11.18333,34446
11.19167,31494
11.20000,28679
11.20833,26021
11.21667,23531
11.22500,21216
11.23333,19079
11.24167,17118
11.25000,15327
11.25833,13700
11.26667,12229
11.27500,10904
11.28333,9714
11.29167,8649
11.30000,7698
11.30833,6851
11.31667,6098
11.32500,5431
11.33333,4840
11.34167,4318
11.35000,3856
11.35833,3449
11.36667,3090
11.37500,2774
11.38333,2495
11.39167,2249
11.40000,2033
11.40833,1842
11.41667,1674
11.42500,1526
11.43333,1395
11.44167,1279
11.45000,1176
11.45833,1084
11.46667,1003
11.47500,931
11.48333,867
11.49167,809
11.50000,757
11.50833,711
11.51667,669
11.52500,631
11.53333,597
11.54167,566
11.55000,537
11.55833,512
11.56667,488
11.57500,467
11.58333,447
11.59167,428
11.60000,411
11.60833,395
11.61667,380
11.62500,366
11.63333,353
11.64167,341
11.65000,330
11.65833,319
11.66667,309
11.67500,300
11.68333,291
11.69167,282
11.70000,274
11.70833,267
11.71667,260
11.72500,253
11.73333,247
11.74167,241
11.75000,235
11.75833,230
11.76667,225
11.77500,220
11.78333,215
11.79167,210
11.80000,206
11.80833,202
11.81667,198
11.82500,194
11.83333,191
11.84167,187
11.85000,184
11.85833,181
11.86667,178
11.87500,176
11.88333,173
11.89167,171
11.90000,169
11.90833,167
11.91667,164
11.92500,163
11.93333,161
11.94167,159
11.95000,157
11.95833,156
11.96667,154
11.97500,152
11.98333,150
11.99167,149
12.00000,147
12.00833,146
12.01667,145
12.02500,144
12.03333,143
12.04167,142
12.05000,141
12.05833,140
12.06667,139
12.07500,138
12.08333,137
12.09167,135
12.10000,134
12.10833,134
12.11667,133
12.12500,132
12.13333,131
12.14167,131
12.15000,130
12.15833,129
12.16667,128
12.17500,127
12.18333,126
12.19167,125
12.20000,124
12.20833,124
12.21667,123
12.22500,122
12.23333,121
12.24167,120
12.25000,119
12.25833,118
12.26667,117
12.27500,117
12.28333,116
12.29167,115
12.30000,115
12.30833,114
12.31667,113
12.32500,112
12.33333,112
12.34167,111
12.35000,111
12.35833,110
12.36667,109
12.37500,108
12.38333,107
12.39167,106
12.40000,106
12.40833,105
12.41667,105
12.42500,104
12.43333,103
12.44167,102
12.45000,102
12.45833,101
12.46667,100
12.47500,100
12.48333,99
12.49167,98
12.50000,97
12.50833,97
12.51667,96
12.52500,95
12.53333,95
12.54167,94
12.55000,93
12.55833,92
12.56667,91
12.57500,91
12.58333,90
12.59167,89
12.60000,88
12.60833,87
12.61667,86
12.62500,85
12.63333,85
12.64167,84
12.65000,83
12.65833,82
12.66667,82
12.67500,81
12.68333,80
12.69167,79
12.70000,78
12.70833,78
12.71667,77
12.72500,77
12.73333,76
12.74167,75
12.75000,74
12.75833,73
12.76667,72
12.77500,72
12.78333,71
12.79167,71
12.80000,70
12.80833,70
12.81667,69
12.82500,69
12.83333,68
12.84167,68
12.85000,67
12.85833,67
12.86667,66
12.87500,65
12.88333,65
12.89167,64
12.90000,64
12.90833,63
12.91667,63
12.92500,63
12.93333,62
12.94167,61
12.95000,61
12.95833,61
12.96667,60
12.97500,60
12.98333,60
12.99167,59
13.00000,59
13.00833,58
13.01667,58
13.02500,58
13.03333,58
13.04167,58
13.05000,58
13.05833,58
13.06667,58
13.07500,57
13.08333,57
13.09167,57
13.10000,56
13.10833,56
13.11667,56
13.12500,55
13.13333,55
13.14167,55
13.15000,55
13.15833,55
13.16667,54
13.17500,54
13.18333,53
13.19167,53
13.20000,53
13.20833,52
13.21667,52
13.22500,52
13.23333,53
13.24167,52
13.25000,52
13.25833,52
13.26667,52
13.27500,51
13.28333,51
13.29167,50
13.30000,50
13.30833,49
13.31667,49
13.32500,49
13.33333,48
13.34167,48
13.35000,47
13.35833,47
13.36667,46
13.37500,46
13.38333,46
13.39167,46
13.40000,46
13.40833,46
13.41667,45
13.42500,45
13.43333,44
13.44167,44
