#
# 2021-03-31_NCM3722_NCglucose_replicate_02_timepoint_001
# ------------------------------
# Acquired: 3/31/2021 11:56:19 PM
# Converted: 04/03/2021 09:04:55 AM
# Vial: 19
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,67,B
0.008329999999999999,67,B
0.016669999999999997,2,B
0.025,5,B
0.03333,7,B
0.04167,8,B
0.05,10,B
0.05832999999999999,12,B
0.06667000000000001,13,B
0.075,15,B
0.08333,16,B
0.09167,17,B
0.1,19,B
0.10833,20,B
0.11667000000000001,21,B
0.125,22,B
0.13333,23,B
0.14167000000000002,24,B
0.15,24,B
0.15833,25,B
0.16667,25,B
0.175,26,B
0.18333,26,B
0.19167,27,B
0.2,28,B
0.20833000000000002,29,B
0.21666999999999997,29,B
0.225,30,B
0.23333,30,B
0.24166999999999997,31,B
0.25,32,B
0.25833,32,B
0.26666999999999996,33,B
0.275,33,B
0.28333,34,B
0.29167,34,B
0.3,34,B
0.30833,34,B
0.31667,35,B
0.325,36,B
0.33333,36,B
0.34167,36,B
0.35,36,B
0.35833000000000004,36,B
0.36667,36,B
0.375,36,B
0.38333,36,B
0.39166999999999996,36,B
0.4,36,B
0.40833,36,B
0.41667,36,B
0.425,36,B
0.43333,36,B
0.44167,37,B
0.45,37,B
0.45833,36,B
0.46667,36,B
0.475,36,B
0.48333000000000004,37,B
0.49167,37,B
0.5,37,B
0.5083300000000001,37,B
0.51667,37,B
0.525,37,B
0.53333,37,B
0.54167,36,B
0.55,36,B
0.55833,36,B
0.56667,36,B
0.575,36,B
0.58333,36,B
0.59167,36,B
0.6,36,B
0.60833,36,B
0.6166699999999999,36,B
0.625,35,B
0.6333300000000001,35,B
0.64167,35,B
0.65,34,B
0.65833,34,B
0.66667,33,B
0.675,33,B
0.68333,33,B
0.69167,33,B
0.7,32,B
0.70833,32,B
0.71667,32,B
0.725,32,B
0.73333,31,B
0.7416699999999999,31,B
0.75,31,B
0.7583300000000001,30,B
0.76667,30,B
0.775,29,B
0.78333,29,B
0.79167,29,B
0.8,29,B
0.80833,29,B
0.81667,29,B
0.825,29,B
0.8333299999999999,29,B
0.84167,29,B
0.85,29,B
0.8583299999999999,28,B
0.86667,28,B
0.875,28,B
0.88333,28,B
0.8916700000000001,28,B
0.9,27,B
0.90833,27,B
0.9166700000000001,27,B
0.925,26,B
0.9333299999999999,26,B
0.9416700000000001,25,B
0.95,25,B
0.9583299999999999,25,B
0.96667,24,B
0.975,24,B
0.9833299999999999,24,B
0.99167,24,B
1.0,23,B
1.00833,23,B
1.01667,22,B
1.025,22,B
1.0333299999999999,21,B
1.04167,20,B
1.05,20,B
1.05833,19,B
1.06667,19,B
1.075,19,B
1.08333,19,B
1.0916700000000001,18,B
1.1,18,B
1.10833,18,B
1.11667,18,B
1.125,18,B
1.13333,18,B
1.14167,18,B
1.15,17,B
1.1583299999999999,17,B
1.16667,16,B
1.175,15,B
1.18333,15,B
1.19167,15,B
1.2,15,B
1.20833,15,B
1.2166700000000001,14,B
1.225,13,B
1.23333,13,B
1.24167,12,B
1.25,12,B
