#
# 2021-03-31_NCM3722_NCglucose_replicate_01_timepoint_001
# ------------------------------
# Acquired: 3/31/2021 6:33:17 PM
# Converted: 04/04/2021 02:04:36 PM
# Vial: 10
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,117,B
0.008329999999999999,117,B
0.016669999999999997,2,B
0.025,4,B
0.03333,6,B
0.04167,7,B
0.05,8,B
0.05832999999999999,10,B
0.06667000000000001,11,B
0.075,12,B
0.08333,13,B
0.09167,14,B
0.1,16,B
0.10833,17,B
0.11667000000000001,19,B
0.125,20,B
0.13333,20,B
0.14167000000000002,21,B
0.15,22,B
0.15833,22,B
0.16667,22,B
0.175,23,B
0.18333,23,B
0.19167,23,B
0.2,24,B
0.20833000000000002,24,B
0.21666999999999997,25,B
0.225,25,B
0.23333,26,B
0.24166999999999997,27,B
0.25,28,B
0.25833,28,B
0.26666999999999996,29,B
0.275,29,B
0.28333,30,B
0.29167,30,B
0.3,30,B
0.30833,29,B
0.31667,30,B
0.325,30,B
0.33333,30,B
0.34167,30,B
0.35,30,B
0.35833000000000004,29,B
0.36667,30,B
0.375,30,B
0.38333,29,B
0.39166999999999996,29,B
0.4,29,B
0.40833,29,B
0.41667,29,B
0.425,29,B
0.43333,29,B
0.44167,29,B
0.45,28,B
0.45833,28,B
0.46667,27,B
0.475,27,B
0.48333000000000004,27,B
0.49167,27,B
0.5,27,B
0.5083300000000001,27,B
0.51667,27,B
0.525,27,B
0.53333,27,B
0.54167,27,B
0.55,27,B
0.55833,28,B
0.56667,29,B
0.575,30,B
0.58333,31,B
0.59167,31,B
0.6,32,B
0.60833,32,B
0.6166699999999999,31,B
0.625,30,B
0.6333300000000001,28,B
0.64167,27,B
0.65,25,B
0.65833,23,B
0.66667,21,B
0.675,19,B
0.68333,17,B
0.69167,15,B
0.7,13,B
0.70833,12,B
0.71667,11,B
0.725,10,B
0.73333,9,B
0.7416699999999999,8,B
0.75,7,B
0.7583300000000001,6,B
0.76667,6,B
0.775,6,B
0.78333,6,B
0.79167,6,B
0.8,6,B
0.80833,6,B
0.81667,6,B
0.825,7,B
0.8333299999999999,7,B
0.84167,7,B
0.85,8,B
0.8583299999999999,8,B
0.86667,8,B
0.875,7,B
0.88333,7,B
0.8916700000000001,7,B
0.9,6,B
0.90833,6,B
0.9166700000000001,6,B
0.925,6,B
0.9333299999999999,5,B
0.9416700000000001,5,B
0.95,5,B
0.9583299999999999,4,B
0.96667,4,B
0.975,4,B
0.9833299999999999,4,B
0.99167,4,B
1.0,4,B
1.00833,3,B
1.01667,3,B
1.025,2,B
1.0333299999999999,2,B
1.04167,1,B
1.05,1,B
1.05833,1,B
1.06667,0,B
1.075,0,B
1.08333,0,B
1.0916700000000001,-1,B
1.1,-1,B
1.10833,-1,B
1.11667,-1,B
1.125,-2,B
1.13333,-2,B
1.14167,-2,B
1.15,-3,B
1.1583299999999999,-4,B
1.16667,-5,B
1.175,-5,B
1.18333,-5,B
1.19167,-6,B
1.2,-6,B
1.20833,-7,B
1.2166700000000001,-7,B
1.225,-7,B
1.23333,-8,B
1.24167,-8,B
1.25,-8,B
1.25833,-9,B
1.26667,-9,B
1.275,-9,B
1.2833299999999999,-10,B
1.29167,-11,B
1.3,-11,B
1.30833,-12,B
1.31667,-12,B
1.325,-13,B
1.33333,-13,B
1.3416700000000001,-14,B
1.35,-14,B
1.35833,-14,B
1.36667,-14,B
1.375,-15,B
1.38333,-15,B
1.39167,-16,B
1.4,-16,B
1.4083299999999999,-17,B
1.41667,-17,B
1.425,-17,B
1.43333,-17,B
1.44167,-18,B
1.45,-18,B
1.45833,-18,B
1.4666700000000001,-18,B
1.475,-19,B
1.48333,-19,B
1.49167,-20,B
1.5,-20,B
1.50833,-20,B
1.51667,-21,B
1.525,-21,B
1.5333299999999999,-21,B
1.54167,-21,B
1.55,-20,B
1.55833,-21,B
1.56667,-21,B
1.575,-22,B
1.58333,-23,B
1.5916700000000001,-24,B
1.6,-24,B
1.60833,-25,B
1.61667,-25,B
1.625,-25,B
1.63333,-25,B
1.64167,-25,B
1.65,-25,B
1.6583299999999999,-26,B
1.66667,-26,B
1.675,-26,B
1.68333,-26,B
1.69167,-27,B
1.7,-28,B
1.70833,-28,B
1.7166700000000001,-28,B
1.725,-28,B
1.73333,-28,B
1.74167,-28,B
1.75,-28,B
1.75833,-28,B
1.76667,-29,B
1.775,-29,B
1.7833299999999999,-29,B
1.79167,-29,B
1.8,-30,B
1.80833,-30,B
1.81667,-30,B
1.825,-31,B
1.83333,-31,B
1.8416700000000001,-32,B
1.85,-32,B
1.85833,-32,B
1.86667,-33,B
1.875,-33,B
1.88333,-33,B
1.89167,-33,B
1.9,-33,B
1.9083299999999999,-33,B
1.91667,-33,B
1.925,-33,B
1.93333,-33,B
1.94167,-34,B
1.95,-34,B
1.95833,-35,B
1.9666700000000001,-35,B
1.975,-35,B
1.98333,-35,B
1.99167,-34,B
2.0,-34,B
2.00833,-35,B
2.01667,-35,B
2.025,-35,B
2.03333,-35,B
2.04167,-36,B
2.05,-36,B
2.0583299999999998,-37,B
2.0666700000000002,-37,B
2.075,-37,B
2.08333,-37,B
2.09167,-37,B
2.1,-37,B
2.10833,-37,B
2.11667,-37,B
2.125,-38,B
2.13333,-38,B
2.14167,-39,B
2.15,-39,B
2.15833,-39,B
2.16667,-38,B
2.175,-38,B
2.1833299999999998,-38,B
2.1916700000000002,-38,B
2.2,-38,B
2.20833,-38,B
2.21667,-38,B
2.225,-38,B
2.23333,-38,B
2.24167,-38,B
2.25,-38,B
2.25833,-39,B
2.26667,-39,B
2.275,-39,B
2.28333,-39,B
2.29167,-39,B
2.3,-39,B
2.3083299999999998,-39,B
2.3166700000000002,-40,B
2.325,-40,B
2.33333,-40,B
2.34167,-40,B
2.35,-40,B
2.35833,-39,B
2.36667,-39,B
2.375,-39,B
2.38333,-38,B
2.39167,-38,B
2.4,-38,B
2.40833,-38,B
2.41667,-38,B
2.425,-38,B
2.4333299999999998,-38,B
2.4416700000000002,-38,B
2.45,-38,B
2.45833,-37,B
2.46667,-37,B
2.475,-37,B
2.48333,-37,B
2.49167,-37,B
2.5,-37,B
2.50833,-37,B
2.51667,-37,B
2.525,-37,B
2.53333,-36,B
2.54167,-36,B
2.55,-36,B
2.5583299999999998,-36,B
2.5666700000000002,-36,B
2.575,-36,B
2.58333,-35,B
2.59167,-35,B
2.6,-34,B
2.60833,-34,B
2.61667,-34,B
2.625,-34,B
2.63333,-33,B
2.64167,-33,B
2.65,-32,B
2.65833,-31,B
2.66667,-31,B
2.675,-30,B
2.6833299999999998,-29,B
2.6916700000000002,-29,B
2.7,-28,B
2.70833,-27,B
2.71667,-26,B
2.725,-25,B
2.73333,-24,B
2.74167,-23,B
2.75,-23,B
2.75833,-22,B
2.76667,-21,B
2.775,-20,B
2.78333,-18,B
2.79167,-17,B
2.8,-16,B
2.8083299999999998,-14,B
2.8166700000000002,-13,B
2.825,-11,B
2.83333,-9,B
2.84167,-7,B
2.85,-5,B
2.85833,-3,B
2.86667,-1,B
2.875,1,B
2.88333,4,B
2.89167,6,B
2.9,9,B
2.90833,12,B
2.91667,15,B
2.925,18,B
2.9333299999999998,22,B
2.9416700000000002,26,B
2.95,30,B
2.95833,34,B
2.96667,38,B
2.975,43,B
2.98333,47,B
2.99167,52,B
3.0,57,B
3.00833,63,B
3.01667,69,B
3.025,75,B
3.03333,81,B
3.04167,87,B
3.05,94,B
3.0583299999999998,101,B
3.0666700000000002,108,B
3.075,115,B
3.08333,122,B
3.09167,130,B
3.1,138,B
3.10833,146,B
3.11667,155,B
3.125,163,B
3.13333,172,B
3.14167,181,B
3.15,189,B
3.15833,199,B
3.16667,208,B
