#
# 2021-03-31_NCM3722_NCglucose_replicate_04_timepoint_001
# ------------------------------
# Acquired: 4/1/2021 10:42:15 AM
# Converted: 04/04/2021 02:04:35 PM
# Vial: 37
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,166,B
0.008329999999999999,166,B
0.016669999999999997,21,B
0.025,3,B
0.03333,4,B
0.04167,6,B
0.05,8,B
0.05832999999999999,10,B
0.06667000000000001,12,B
0.075,14,B
0.08333,15,B
0.09167,17,B
0.1,18,B
0.10833,19,B
0.11667000000000001,20,B
0.125,21,B
0.13333,22,B
0.14167000000000002,23,B
0.15,24,B
0.15833,25,B
0.16667,26,B
0.175,27,B
0.18333,28,B
0.19167,29,B
0.2,29,B
0.20833000000000002,30,B
0.21666999999999997,30,B
0.225,31,B
0.23333,32,B
0.24166999999999997,32,B
0.25,33,B
0.25833,34,B
0.26666999999999996,34,B
0.275,35,B
0.28333,35,B
0.29167,35,B
0.3,35,B
0.30833,36,B
0.31667,36,B
0.325,36,B
0.33333,36,B
0.34167,36,B
0.35,37,B
0.35833000000000004,37,B
0.36667,38,B
0.375,39,B
0.38333,39,B
0.39166999999999996,39,B
0.4,40,B
0.40833,40,B
0.41667,40,B
0.425,40,B
0.43333,39,B
0.44167,40,B
0.45,40,B
0.45833,41,B
0.46667,41,B
0.475,40,B
0.48333000000000004,40,B
0.49167,40,B
0.5,40,B
0.5083300000000001,40,B
0.51667,40,B
0.525,39,B
0.53333,39,B
0.54167,39,B
0.55,39,B
0.55833,38,B
0.56667,39,B
0.575,39,B
0.58333,39,B
0.59167,39,B
0.6,39,B
0.60833,39,B
0.6166699999999999,39,B
0.625,38,B
0.6333300000000001,38,B
0.64167,37,B
0.65,37,B
0.65833,37,B
0.66667,36,B
0.675,36,B
0.68333,36,B
0.69167,36,B
0.7,36,B
0.70833,35,B
0.71667,35,B
0.725,34,B
0.73333,34,B
0.7416699999999999,33,B
0.75,33,B
0.7583300000000001,33,B
0.76667,33,B
0.775,33,B
0.78333,33,B
0.79167,33,B
0.8,33,B
0.80833,33,B
0.81667,33,B
0.825,33,B
0.8333299999999999,33,B
0.84167,32,B
0.85,32,B
0.8583299999999999,32,B
0.86667,31,B
0.875,31,B
0.88333,31,B
0.8916700000000001,30,B
0.9,30,B
0.90833,30,B
0.9166700000000001,29,B
0.925,29,B
0.9333299999999999,28,B
0.9416700000000001,28,B
0.95,28,B
0.9583299999999999,28,B
0.96667,27,B
0.975,27,B
0.9833299999999999,27,B
0.99167,26,B
1.0,26,B
1.00833,26,B
1.01667,25,B
1.025,25,B
1.0333299999999999,25,B
1.04167,24,B
1.05,24,B
1.05833,24,B
1.06667,24,B
1.075,23,B
1.08333,23,B
1.0916700000000001,22,B
1.1,22,B
1.10833,22,B
1.11667,22,B
1.125,22,B
1.13333,21,B
1.14167,21,B
1.15,21,B
1.1583299999999999,21,B
1.16667,21,B
1.175,21,B
1.18333,21,B
1.19167,20,B
1.2,20,B
1.20833,19,B
1.2166700000000001,19,B
1.225,18,B
1.23333,18,B
1.24167,18,B
1.25,18,B
1.25833,17,B
1.26667,17,B
1.275,16,B
1.2833299999999999,16,B
1.29167,16,B
1.3,16,B
1.30833,16,B
1.31667,15,B
1.325,15,B
1.33333,14,B
1.3416700000000001,14,B
1.35,14,B
1.35833,14,B
1.36667,13,B
1.375,13,B
1.38333,13,B
1.39167,13,B
1.4,12,B
1.4083299999999999,12,B
1.41667,12,B
1.425,12,B
1.43333,11,B
1.44167,11,B
1.45,11,B
1.45833,10,B
1.4666700000000001,10,B
1.475,10,B
1.48333,10,B
1.49167,10,B
1.5,10,B
1.50833,9,B
1.51667,9,B
1.525,9,B
1.5333299999999999,9,B
1.54167,8,B
1.55,8,B
1.55833,7,B
1.56667,7,B
1.575,7,B
1.58333,7,B
1.5916700000000001,6,B
1.6,6,B
1.60833,6,B
1.61667,6,B
1.625,6,B
1.63333,6,B
1.64167,6,B
1.65,6,B
1.6583299999999999,6,B
1.66667,5,B
1.675,5,B
1.68333,5,B
1.69167,5,B
1.7,5,B
1.70833,5,B
1.7166700000000001,4,B
1.725,4,B
1.73333,4,B
1.74167,3,B
1.75,3,B
1.75833,3,B
1.76667,3,B
1.775,2,B
1.7833299999999999,2,B
1.79167,2,B
1.8,2,B
1.80833,2,B
1.81667,2,B
1.825,1,B
1.83333,1,B
1.8416700000000001,1,B
1.85,1,B
1.85833,1,B
1.86667,1,B
1.875,1,B
1.88333,1,B
1.89167,1,B
1.9,1,B
1.9083299999999999,1,B
1.91667,1,B
1.925,1,B
1.93333,1,B
1.94167,0,B
1.95,0,B
1.95833,0,B
1.9666700000000001,-1,B
1.975,-1,B
1.98333,-1,B
1.99167,-2,B
2.0,-2,B
2.00833,-2,B
2.01667,-2,B
2.025,-2,B
2.03333,-2,B
2.04167,-2,B
2.05,-2,B
2.0583299999999998,-2,B
2.0666700000000002,-2,B
2.075,-2,B
2.08333,-3,B
2.09167,-2,B
2.1,-2,B
2.10833,-2,B
2.11667,-2,B
2.125,-1,B
2.13333,-1,B
2.14167,-2,B
2.15,-2,B
2.15833,-2,B
2.16667,-3,B
2.175,-3,B
2.1833299999999998,-3,B
2.1916700000000002,-3,B
2.2,-3,B
2.20833,-3,B
2.21667,-4,B
2.225,-4,B
2.23333,-4,B
2.24167,-5,B
2.25,-5,B
2.25833,-5,B
2.26667,-5,B
2.275,-5,B
2.28333,-5,B
2.29167,-5,B
2.3,-5,B
2.3083299999999998,-5,B
2.3166700000000002,-5,B
2.325,-5,B
2.33333,-5,B
2.34167,-4,B
2.35,-4,B
2.35833,-4,B
2.36667,-4,B
2.375,-4,B
2.38333,-5,B
2.39167,-5,B
2.4,-6,B
2.40833,-6,B
2.41667,-6,B
2.425,-6,B
2.4333299999999998,-6,B
2.4416700000000002,-6,B
2.45,-6,B
2.45833,-6,B
2.46667,-7,B
2.475,-7,B
2.48333,-8,B
2.49167,-8,B
2.5,-9,B
2.50833,-9,B
2.51667,-9,B
2.525,-9,B
2.53333,-9,B
2.54167,-9,B
2.55,-9,B
2.5583299999999998,-9,B
2.5666700000000002,-9,B
2.575,-10,B
2.58333,-10,B
2.59167,-11,B
2.6,-11,B
2.60833,-12,B
2.61667,-13,B
2.625,-14,B
2.63333,-15,B
2.64167,-16,B
2.65,-17,B
2.65833,-18,B
2.66667,-20,B
2.675,-21,B
2.6833299999999998,-22,B
2.6916700000000002,-24,B
2.7,-26,B
2.70833,-28,B
2.71667,-29,B
2.725,-31,B
2.73333,-33,B
2.74167,-35,B
2.75,-38,B
2.75833,-41,B
2.76667,-43,B
2.775,-46,B
2.78333,-50,B
2.79167,-53,B
2.8,-56,B
2.8083299999999998,-60,B
2.8166700000000002,-64,B
2.825,-68,B
2.83333,-72,B
2.84167,-77,B
2.85,-82,B
2.85833,-87,B
2.86667,-93,B
2.875,-98,B
2.88333,-104,B
2.89167,-111,B
2.9,-117,B
2.90833,-124,B
2.91667,-131,B
2.925,-139,B
2.9333299999999998,-147,B
2.9416700000000002,-155,B
2.95,-163,B
2.95833,-171,B
2.96667,-180,B
2.975,-189,B
2.98333,-199,B
2.99167,-209,B
3.0,-219,B
3.00833,-230,B
3.01667,-241,B
3.025,-252,B
3.03333,-263,B
3.04167,-274,B
3.05,-286,B
3.0583299999999998,-298,B
3.0666700000000002,-310,B
3.075,-323,B
3.08333,-335,B
3.09167,-348,B
3.1,-361,B
3.10833,-374,B
3.11667,-387,B
3.125,-400,B
3.13333,-413,B
3.14167,-427,B
3.15,-440,B
3.15833,-454,B
3.16667,-468,B
3.175,-482,B
3.1833299999999998,-495,B
3.1916700000000002,-509,B
3.2,-522,B
3.20833,-536,B
3.21667,-549,B
3.225,-563,B
3.23333,-577,B
3.24167,-590,B
3.25,-604,B
3.25833,-617,B
3.26667,-630,B
3.275,-643,B
3.2833300000000003,-656,B
3.29167,-669,B
3.3,-682,B
3.30833,-695,B
3.31667,-707,B
3.325,-718,B
3.33333,-730,B
3.3416699999999997,-742,B
3.35,-753,B
3.3583300000000005,-764,B
3.3666699999999996,-775,B
3.375,-785,B
3.3833300000000004,-796,B
3.3916699999999995,-806,B
3.4,-816,B
3.4083300000000003,-825,B
3.41667,-834,B
3.425,-843,B
3.43333,-852,B
3.44167,-860,B
3.45,-869,B
3.45833,-877,B
3.4666699999999997,-885,B
3.475,-892,B
