#
# 2021-03-31_NCM3722_NCglucose_replicate_03_timepoint_001
# ------------------------------
# Acquired: 4/1/2021 5:19:17 AM
# Converted: 04/03/2021 09:04:55 AM
# Vial: 28
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,54,B
0.008329999999999999,54,B
0.016669999999999997,2,B
0.025,5,B
0.03333,7,B
0.04167,9,B
0.05,10,B
0.05832999999999999,11,B
0.06667000000000001,12,B
0.075,13,B
0.08333,14,B
0.09167,16,B
0.1,17,B
0.10833,18,B
0.11667000000000001,19,B
0.125,20,B
0.13333,22,B
0.14167000000000002,22,B
0.15,23,B
0.15833,23,B
0.16667,23,B
0.175,23,B
0.18333,23,B
0.19167,23,B
0.2,23,B
0.20833000000000002,23,B
0.21666999999999997,24,B
0.225,25,B
0.23333,26,B
0.24166999999999997,28,B
0.25,29,B
0.25833,29,B
0.26666999999999996,30,B
0.275,30,B
0.28333,30,B
0.29167,30,B
0.3,30,B
0.30833,30,B
0.31667,30,B
0.325,29,B
0.33333,29,B
0.34167,29,B
0.35,29,B
0.35833000000000004,29,B
0.36667,29,B
0.375,29,B
0.38333,30,B
0.39166999999999996,30,B
0.4,29,B
0.40833,29,B
0.41667,29,B
0.425,28,B
0.43333,28,B
0.44167,28,B
0.45,28,B
0.45833,28,B
0.46667,28,B
0.475,27,B
0.48333000000000004,27,B
0.49167,27,B
0.5,27,B
0.5083300000000001,27,B
0.51667,27,B
0.525,27,B
0.53333,28,B
0.54167,28,B
0.55,29,B
0.55833,30,B
0.56667,31,B
0.575,32,B
0.58333,32,B
0.59167,33,B
0.6,34,B
0.60833,34,B
0.6166699999999999,33,B
0.625,32,B
0.6333300000000001,30,B
0.64167,29,B
0.65,26,B
0.65833,24,B
0.66667,21,B
0.675,19,B
0.68333,16,B
0.69167,13,B
0.7,11,B
0.70833,8,B
0.71667,6,B
0.725,5,B
0.73333,4,B
0.7416699999999999,4,B
0.75,4,B
0.7583300000000001,3,B
0.76667,3,B
0.775,4,B
0.78333,4,B
0.79167,4,B
0.8,5,B
0.80833,5,B
0.81667,5,B
0.825,6,B
0.8333299999999999,6,B
0.84167,7,B
