[Header]
Application Name,LabSolutions
1.42500,-136
1.43333,-137
1.44167,-138
1.45000,-138
1.45833,-139
1.46667,-140
1.47500,-141
1.48333,-142
1.49167,-142
1.50000,-143
1.50833,-144
1.51667,-144
1.52500,-145
1.53333,-146
1.54167,-147
1.55000,-148
1.55833,-149
1.56667,-150
1.57500,-150
1.58333,-151
1.59167,-152
1.60000,-152
1.60833,-152
1.61667,-153
1.62500,-154
1.63333,-155
1.64167,-156
1.65000,-157
1.65833,-158
1.66667,-158
1.67500,-159
1.68333,-160
1.69167,-161
1.70000,-162
1.70833,-163
1.71667,-163
1.72500,-164
1.73333,-165
1.74167,-166
1.75000,-167
1.75833,-168
1.76667,-169
1.77500,-170
1.78333,-170
1.79167,-170
1.80000,-171
1.80833,-172
1.81667,-172
1.82500,-173
1.83333,-174
1.84167,-175
1.85000,-175
1.85833,-176
1.86667,-177
1.87500,-178
1.88333,-179
1.89167,-180
1.90000,-181
1.90833,-181
1.91667,-182
1.92500,-183
1.93333,-184
1.94167,-185
1.95000,-185
1.95833,-186
1.96667,-186
1.97500,-187
1.98333,-188
1.99167,-188
2.00000,-189
2.00833,-190
2.01667,-191
2.02500,-192
2.03333,-192
2.04167,-193
2.05000,-194
2.05833,-195
2.06667,-196
2.07500,-197
2.08333,-197
2.09167,-198
2.10000,-199
2.10833,-200
2.11667,-201
2.12500,-202
2.13333,-203
2.14167,-204
2.15000,-204
2.15833,-205
2.16667,-206
2.17500,-207
2.18333,-208
2.19167,-209
2.20000,-209
2.20833,-210
2.21667,-210
2.22500,-211
2.23333,-212
2.24167,-212
2.25000,-213
2.25833,-214
2.26667,-215
2.27500,-216
2.28333,-216
2.29167,-217
2.30000,-217
2.30833,-217
2.31667,-218
2.32500,-219
2.33333,-220
2.34167,-221
2.35000,-221
2.35833,-222
2.36667,-223
2.37500,-224
2.38333,-226
2.39167,-226
2.40000,-227
2.40833,-228
2.41667,-228
2.42500,-229
2.43333,-230
2.44167,-231
2.45000,-231
2.45833,-232
2.46667,-233
2.47500,-234
2.48333,-235
2.49167,-236
2.50000,-237
2.50833,-238
2.51667,-239
2.52500,-239
2.53333,-240
2.54167,-241
2.55000,-242
2.55833,-243
2.56667,-244
2.57500,-244
2.58333,-246
2.59167,-247
2.60000,-248
2.60833,-249
2.61667,-250
2.62500,-251
2.63333,-252
2.64167,-252
2.65000,-253
2.65833,-253
2.66667,-254
2.67500,-255
2.68333,-255
2.69167,-256
2.70000,-257
2.70833,-258
2.71667,-258
2.72500,-259
2.73333,-260
2.74167,-261
2.75000,-262
2.75833,-263
2.76667,-264
2.77500,-265
2.78333,-266
2.79167,-267
2.80000,-268
2.80833,-269
2.81667,-269
2.82500,-270
2.83333,-271
2.84167,-272
2.85000,-273
2.85833,-274
2.86667,-275
2.87500,-276
2.88333,-277
2.89167,-278
2.90000,-279
2.90833,-280
2.91667,-281
2.92500,-282
2.93333,-282
2.94167,-283
2.95000,-283
2.95833,-284
2.96667,-285
2.97500,-286
2.98333,-287
2.99167,-288
3.00000,-289
3.00833,-290
3.01667,-291
3.02500,-292
3.03333,-293
3.04167,-294
3.05000,-295
3.05833,-295
3.06667,-296
3.07500,-296
3.08333,-297
3.09167,-298
3.10000,-299
3.10833,-300
3.11667,-300
3.12500,-301
3.13333,-301
3.14167,-302
3.15000,-303
3.15833,-304
3.16667,-305
3.17500,-307
3.18333,-308
3.19167,-309
3.20000,-309
3.20833,-310
3.21667,-311
3.22500,-312
3.23333,-313
3.24167,-314
3.25000,-315
3.25833,-316
3.26667,-316
3.27500,-317
3.28333,-318
3.29167,-319
3.30000,-320
3.30833,-321
3.31667,-321
3.32500,-322
3.33333,-323
3.34167,-323
3.35000,-324
3.35833,-325
3.36667,-325
3.37500,-326
3.38333,-327
3.39167,-327
3.40000,-328
3.40833,-329
3.41667,-330
3.42500,-330
3.43333,-331
3.44167,-332
3.45000,-333
3.45833,-334
3.46667,-335
3.47500,-335
3.48333,-336
3.49167,-337
3.50000,-338
3.50833,-339
3.51667,-340
3.52500,-341
3.53333,-342
3.54167,-343
3.55000,-343
3.55833,-344
3.56667,-345
3.57500,-346
3.58333,-347
3.59167,-347
3.60000,-348
3.60833,-349
3.61667,-349
3.62500,-350
3.63333,-351
3.64167,-352
3.65000,-353
3.65833,-354
3.66667,-355
3.67500,-355
3.68333,-356
3.69167,-356
3.70000,-357
3.70833,-358
3.71667,-359
3.72500,-360
3.73333,-360
3.74167,-361
3.75000,-362
3.75833,-363
3.76667,-363
3.77500,-364
3.78333,-365
3.79167,-366
3.80000,-367
3.80833,-368
3.81667,-369
3.82500,-370
3.83333,-371
3.84167,-372
3.85000,-373
3.85833,-373
3.86667,-374
3.87500,-374
3.88333,-375
3.89167,-376
3.90000,-377
3.90833,-378
3.91667,-379
3.92500,-380
3.93333,-381
3.94167,-382
3.95000,-382
3.95833,-383
3.96667,-384
3.97500,-385
3.98333,-385
3.99167,-386
4.00000,-387
4.00833,-388
4.01667,-389
4.02500,-390
4.03333,-390
4.04167,-391
4.05000,-392
4.05833,-392
4.06667,-393
4.07500,-394
4.08333,-395
4.09167,-395
4.10000,-396
4.10833,-397
4.11667,-397
4.12500,-398
4.13333,-399
4.14167,-400
4.15000,-401
4.15833,-402
4.16667,-403
4.17500,-404
4.18333,-405
4.19167,-405
4.20000,-406
4.20833,-407
4.21667,-407
4.22500,-408
4.23333,-408
4.24167,-409
4.25000,-410
4.25833,-411
4.26667,-411
4.27500,-412
4.28333,-413
4.29167,-414
4.30000,-415
4.30833,-415
4.31667,-416
4.32500,-416
4.33333,-417
4.34167,-418
4.35000,-419
4.35833,-420
4.36667,-421
4.37500,-421
4.38333,-422
4.39167,-424
4.40000,-425
4.40833,-425
4.41667,-426
4.42500,-427
4.43333,-429
4.44167,-430
4.45000,-431
4.45833,-431
4.46667,-432
4.47500,-433
4.48333,-433
4.49167,-434
4.50000,-434
4.50833,-435
4.51667,-435
4.52500,-436
4.53333,-437
4.54167,-438
4.55000,-439
4.55833,-440
4.56667,-441
4.57500,-441
4.58333,-442
4.59167,-443
4.60000,-444
4.60833,-445
4.61667,-445
4.62500,-446
4.63333,-447
4.64167,-448
4.65000,-449
4.65833,-450
4.66667,-450
4.67500,-451
4.68333,-452
4.69167,-453
4.70000,-453
4.70833,-454
4.71667,-455
4.72500,-456
4.73333,-457
4.74167,-458
4.75000,-458
4.75833,-459
4.76667,-460
4.77500,-461
4.78333,-462
4.79167,-462
4.80000,-463
4.80833,-463
4.81667,-464
4.82500,-465
4.83333,-466
4.84167,-467
4.85000,-468
4.85833,-469
4.86667,-469
4.87500,-470
4.88333,-471
4.89167,-471
4.90000,-472
4.90833,-473
4.91667,-473
4.92500,-474
4.93333,-474
4.94167,-475
4.95000,-476
4.95833,-478
4.96667,-479
4.97500,-479
4.98333,-480
4.99167,-480
5.00000,-481
5.00833,-482
5.01667,-483
5.02500,-483
5.03333,-484
5.04167,-485
5.05000,-486
5.05833,-487
5.06667,-488
5.07500,-489
5.08333,-490
5.09167,-490
5.10000,-491
5.10833,-492
5.11667,-493
5.12500,-493
5.13333,-494
5.14167,-495
5.15000,-496
5.15833,-497
5.16667,-498
5.17500,-499
5.18333,-500
5.19167,-500
5.20000,-501
5.20833,-502
5.21667,-502
5.22500,-503
5.23333,-503
5.24167,-504
5.25000,-505
5.25833,-505
5.26667,-506
5.27500,-507
5.28333,-508
5.29167,-509
5.30000,-510
5.30833,-511
5.31667,-512
5.32500,-513
5.33333,-513
5.34167,-514
5.35000,-515
5.35833,-516
5.36667,-516
5.37500,-517
5.38333,-518
5.39167,-519
5.40000,-520
5.40833,-521
5.41667,-522
5.42500,-523
5.43333,-524
5.44167,-525
5.45000,-526
5.45833,-527
5.46667,-528
5.47500,-529
5.48333,-530
5.49167,-531
5.50000,-531
5.50833,-532
5.51667,-533
5.52500,-534
5.53333,-534
5.54167,-535
5.55000,-536
5.55833,-536
5.56667,-537
5.57500,-538
5.58333,-538
5.59167,-539
5.60000,-540
5.60833,-541
5.61667,-542
5.62500,-543
5.63333,-543
5.64167,-544
5.65000,-545
5.65833,-546
5.66667,-546
5.67500,-546
5.68333,-547
5.69167,-549
5.70000,-550
5.70833,-551
5.71667,-552
5.72500,-553
5.73333,-554
5.74167,-555
5.75000,-556
5.75833,-557
5.76667,-558
5.77500,-558
5.78333,-559
5.79167,-560
5.80000,-561
5.80833,-562
5.81667,-563
5.82500,-563
5.83333,-564
5.84167,-565
5.85000,-566
5.85833,-567
5.86667,-567
5.87500,-568
5.88333,-568
5.89167,-569
5.90000,-570
5.90833,-571
5.91667,-572
5.92500,-573
5.93333,-574
5.94167,-574
5.95000,-575
5.95833,-576
5.96667,-577
5.97500,-578
5.98333,-579
5.99167,-579
6.00000,-580
6.00833,-581
6.01667,-582
6.02500,-582
6.03333,-583
6.04167,-584
6.05000,-585
6.05833,-586
6.06667,-587
6.07500,-587
6.08333,-588
6.09167,-589
6.10000,-589
6.10833,-590
6.11667,-591
6.12500,-592
6.13333,-593
6.14167,-594
6.15000,-595
6.15833,-596
6.16667,-596
6.17500,-597
6.18333,-598
6.19167,-599
6.20000,-599
6.20833,-600
6.21667,-601
6.22500,-601
6.23333,-602
6.24167,-603
6.25000,-603
6.25833,-604
6.26667,-605
6.27500,-606
6.28333,-607
6.29167,-608
6.30000,-609
6.30833,-610
6.31667,-610
6.32500,-611
6.33333,-612
6.34167,-613
6.35000,-614
6.35833,-615
6.36667,-615
6.37500,-616
6.38333,-617
6.39167,-618
6.40000,-618
6.40833,-619
6.41667,-619
6.42500,-620
6.43333,-621
6.44167,-621
6.45000,-622
6.45833,-624
6.46667,-625
6.47500,-626
6.48333,-627
6.49167,-627
6.50000,-628
6.50833,-629
6.51667,-630
6.52500,-631
6.53333,-631
6.54167,-632
6.55000,-633
6.55833,-633
6.56667,-634
6.57500,-635
6.58333,-636
6.59167,-636
6.60000,-637
6.60833,-638
6.61667,-639
6.62500,-640
6.63333,-640
6.64167,-641
6.65000,-641
6.65833,-642
6.66667,-643
6.67500,-644
6.68333,-645
6.69167,-646
6.70000,-647
6.70833,-647
6.71667,-648
6.72500,-649
6.73333,-650
6.74167,-651
6.75000,-652
6.75833,-653
6.76667,-653
6.77500,-654
6.78333,-655
6.79167,-655
6.80000,-656
6.80833,-657
6.81667,-658
6.82500,-659
6.83333,-660
6.84167,-660
6.85000,-661
6.85833,-661
6.86667,-662
6.87500,-662
6.88333,-663
6.89167,-664
6.90000,-665
6.90833,-666
6.91667,-667
6.92500,-667
6.93333,-668
6.94167,-669
6.95000,-670
6.95833,-671
6.96667,-672
6.97500,-673
6.98333,-674
6.99167,-675
7.00000,-676
7.00833,-676
7.01667,-677
7.02500,-677
7.03333,-678
7.04167,-679
7.05000,-680
7.05833,-680
7.06667,-681
7.07500,-682
7.08333,-683
7.09167,-684
7.10000,-685
7.10833,-686
7.11667,-686
7.12500,-687
7.13333,-688
7.14167,-689
7.15000,-689
7.15833,-690
7.16667,-690
7.17500,-691
7.18333,-692
7.19167,-692
7.20000,-693
7.20833,-694
7.21667,-694
7.22500,-695
7.23333,-696
7.24167,-697
7.25000,-698
7.25833,-698
7.26667,-699
7.27500,-700
7.28333,-701
7.29167,-702
7.30000,-703
7.30833,-704
7.31667,-705
7.32500,-705
7.33333,-706
7.34167,-706
7.35000,-707
7.35833,-707
7.36667,-708
7.37500,-708
7.38333,-709
7.39167,-710
7.40000,-711
7.40833,-712
7.41667,-713
7.42500,-713
7.43333,-714
7.44167,-715
7.45000,-715
7.45833,-716
7.46667,-717
7.47500,-718
7.48333,-719
7.49167,-719
7.50000,-720
7.50833,-721
7.51667,-722
7.52500,-724
7.53333,-725
7.54167,-725
7.55000,-726
7.55833,-726
7.56667,-726
7.57500,-727
7.58333,-728
7.59167,-729
7.60000,-729
7.60833,-730
7.61667,-731
7.62500,-731
7.63333,-732
7.64167,-733
7.65000,-733
7.65833,-734
7.66667,-735
7.67500,-736
7.68333,-737
7.69167,-738
7.70000,-739
7.70833,-739
7.71667,-740
7.72500,-740
7.73333,-741
7.74167,-742
7.75000,-743
7.75833,-744
7.76667,-745
7.77500,-746
7.78333,-747
7.79167,-748
7.80000,-748
7.80833,-749
7.81667,-750
7.82500,-750
7.83333,-751
7.84167,-752
7.85000,-753
7.85833,-753
7.86667,-754
7.87500,-755
7.88333,-756
7.89167,-756
7.90000,-756
7.90833,-757
7.91667,-758
7.92500,-759
7.93333,-760
7.94167,-761
7.95000,-761
7.95833,-762
7.96667,-763
7.97500,-764
7.98333,-765
7.99167,-765
8.00000,-766
8.00833,-767
8.01667,-769
8.02500,-770
8.03333,-771
8.04167,-772
8.05000,-773
8.05833,-774
8.06667,-774
8.07500,-775
8.08333,-776
8.09167,-776
8.10000,-777
8.10833,-778
8.11667,-779
8.12500,-779
8.13333,-780
8.14167,-781
8.15000,-781
8.15833,-781
8.16667,-782
8.17500,-783
8.18333,-784
8.19167,-785
8.20000,-786
8.20833,-787
8.21667,-788
8.22500,-789
8.23333,-790
8.24167,-790
8.25000,-791
8.25833,-792
8.26667,-792
8.27500,-793
8.28333,-793
8.29167,-794
8.30000,-795
8.30833,-796
8.31667,-797
8.32500,-798
8.33333,-799
8.34167,-800
8.35000,-801
8.35833,-802
8.36667,-803
8.37500,-804
8.38333,-804
8.39167,-805
8.40000,-806
8.40833,-806
8.41667,-807
8.42500,-808
8.43333,-809
8.44167,-810
8.45000,-810
8.45833,-810
8.46667,-811
8.47500,-812
8.48333,-813
8.49167,-814
8.50000,-815
8.50833,-816
8.51667,-817
8.52500,-817
8.53333,-818
8.54167,-818
8.55000,-819
8.55833,-820
8.56667,-821
8.57500,-822
8.58333,-823
8.59167,-824
8.60000,-824
8.60833,-824
8.61667,-825
8.62500,-826
8.63333,-827
8.64167,-828
8.65000,-828
8.65833,-829
8.66667,-830
8.67500,-831
8.68333,-832
8.69167,-833
8.70000,-834
8.70833,-835
8.71667,-836
8.72500,-836
8.73333,-837
8.74167,-838
8.75000,-838
8.75833,-839
8.76667,-840
8.77500,-841
8.78333,-842
8.79167,-842
8.80000,-843
8.80833,-844
8.81667,-845
8.82500,-846
8.83333,-847
8.84167,-848
8.85000,-848
8.85833,-849
8.86667,-850
8.87500,-851
8.88333,-852
8.89167,-853
8.90000,-854
8.90833,-855
8.91667,-856
8.92500,-856
8.93333,-857
8.94167,-858
8.95000,-858
8.95833,-859
8.96667,-860
8.97500,-860
8.98333,-861
8.99167,-862
9.00000,-863
9.00833,-864
9.01667,-865
9.02500,-866
9.03333,-867
9.04167,-868
9.05000,-868
9.05833,-869
9.06667,-869
9.07500,-870
9.08333,-871
9.09167,-872
9.10000,-872
9.10833,-873
9.11667,-874
9.12500,-875
9.13333,-876
9.14167,-877
9.15000,-878
9.15833,-878
9.16667,-879
9.17500,-880
9.18333,-881
9.19167,-882
9.20000,-883
9.20833,-883
9.21667,-884
9.22500,-885
9.23333,-886
9.24167,-886
9.25000,-887
9.25833,-888
9.26667,-888
9.27500,-889
9.28333,-890
9.29167,-891
9.30000,-891
9.30833,-892
9.31667,-893
9.32500,-894
9.33333,-895
9.34167,-896
9.35000,-897
9.35833,-898
9.36667,-899
9.37500,-899
9.38333,-900
9.39167,-901
9.40000,-901
9.40833,-902
9.41667,-903
9.42500,-903
9.43333,-904
9.44167,-905
9.45000,-906
9.45833,-906
9.46667,-908
9.47500,-909
9.48333,-910
9.49167,-911
9.50000,-911
9.50833,-912
9.51667,-913
9.52500,-914
9.53333,-914
9.54167,-915
9.55000,-916
9.55833,-917
9.56667,-917
9.57500,-918
9.58333,-919
9.59167,-919
9.60000,-920
9.60833,-921
9.61667,-922
9.62500,-922
9.63333,-923
9.64167,-924
9.65000,-924
9.65833,-925
9.66667,-927
9.67500,-928
9.68333,-928
9.69167,-929
9.70000,-930
9.70833,-930
9.71667,-931
9.72500,-931
9.73333,-932
9.74167,-933
9.75000,-934
9.75833,-935
9.76667,-935
9.77500,-936
9.78333,-937
9.79167,-938
9.80000,-939
9.80833,-940
9.81667,-940
9.82500,-941
9.83333,-942
9.84167,-943
9.85000,-943
9.85833,-943
9.86667,-944
9.87500,-945
9.88333,-946
9.89167,-947
9.90000,-947
9.90833,-948
9.91667,-949
9.92500,-950
9.93333,-951
9.94167,-951
9.95000,-952
9.95833,-952
9.96667,-953
9.97500,-954
9.98333,-954
9.99167,-955
10.00000,-956
10.00833,-957
10.01667,-958
10.02500,-958
10.03333,-959
10.04167,-960
10.05000,-960
10.05833,-961
10.06667,-961
10.07500,-962
10.08333,-963
10.09167,-964
10.10000,-965
10.10833,-966
10.11667,-967
10.12500,-968
10.13333,-969
10.14167,-969
10.15000,-970
10.15833,-971
10.16667,-972
10.17500,-973
10.18333,-974
10.19167,-974
10.20000,-975
10.20833,-976
10.21667,-977
10.22500,-977
10.23333,-978
10.24167,-978
10.25000,-979
10.25833,-979
10.26667,-980
10.27500,-980
10.28333,-981
10.29167,-981
10.30000,-982
10.30833,-982
10.31667,-982
10.32500,-982
10.33333,-983
10.34167,-983
10.35000,-983
10.35833,-983
10.36667,-983
10.37500,-983
10.38333,-983
10.39167,-983
10.40000,-982
10.40833,-982
10.41667,-982
10.42500,-981
10.43333,-981
10.44167,-981
10.45000,-981
10.45833,-981
10.46667,-981
10.47500,-980
10.48333,-979
10.49167,-977
10.50000,-975
10.50833,-973
10.51667,-970
10.52500,-967
10.53333,-963
10.54167,-957
10.55000,-949
10.55833,-939
10.56667,-925
10.57500,-907
10.58333,-883
10.59167,-852
10.60000,-810
10.60833,-756
10.61667,-686
10.62500,-595
10.63333,-480
10.64167,-333
10.65000,-150
10.65833,77
10.66667,356
10.67500,697
10.68333,1108
10.69167,1599
10.70000,2180
10.70833,2861
10.71667,3653
10.72500,4567
10.73333,5611
10.74167,6795
10.75000,8127
10.75833,9614
10.76667,11261
10.77500,13075
10.78333,15057
10.79167,17210
10.80000,19534
10.80833,22026
10.81667,24684
10.82500,27501
10.83333,30472
10.84167,33587
10.85000,36836
10.85833,40205
10.86667,43680
10.87500,47244
10.88333,50876
10.89167,54554
10.90000,58253
10.90833,61945
10.91667,65599
10.92500,69179
10.93333,72647
10.94167,75961
10.95000,79075
10.95833,81941
10.96667,84509
10.97500,86729
10.98333,88552
10.99167,89930
11.00000,90823
11.00833,91197
11.01667,91030
11.02500,90308
11.03333,89032
11.04167,87218
11.05000,84892
11.05833,82098
11.06667,78888
11.07500,75322
11.08333,71471
11.09167,67404
11.10000,63194
11.10833,58911
11.11667,54622
11.12500,50385
11.13333,46252
11.14167,42265
11.15000,38459
11.15833,34858
11.16667,31481
11.17500,28337
11.18333,25430
11.19167,22758
11.20000,20316
11.20833,18094
11.21667,16081
11.22500,14263
11.23333,12628
11.24167,11160
11.25000,9846
11.25833,8672
11.26667,7625
11.27500,6692
11.28333,5863
11.29167,5126
11.30000,4473
11.30833,3893
11.31667,3379
11.32500,2923
11.33333,2520
11.34167,2163
11.35000,1847
11.35833,1568
11.36667,1320
11.37500,1101
11.38333,906
11.39167,734
11.40000,581
11.40833,445
11.41667,324
11.42500,215
11.43333,119
11.44167,32
11.45000,-45
11.45833,-115
11.46667,-178
11.47500,-235
11.48333,-286
11.49167,-333
11.50000,-375
11.50833,-414
11.51667,-450
11.52500,-484
11.53333,-515
11.54167,-543
11.55000,-570
11.55833,-594
11.56667,-617
11.57500,-639
11.58333,-659
11.59167,-679
11.60000,-697
11.60833,-714
11.61667,-730
11.62500,-745
11.63333,-760
11.64167,-774
11.65000,-787
11.65833,-800
11.66667,-812
11.67500,-823
11.68333,-834
11.69167,-845
11.70000,-856
11.70833,-865
11.71667,-875
11.72500,-884
11.73333,-892
11.74167,-900
11.75000,-909
11.75833,-917
11.76667,-924
11.77500,-931
11.78333,-939
11.79167,-945
11.80000,-952
11.80833,-958
11.81667,-964
11.82500,-970
11.83333,-975
11.84167,-981
11.85000,-986
11.85833,-991
11.86667,-995
11.87500,-999
11.88333,-1004
11.89167,-1008
11.90000,-1012
11.90833,-1015
11.91667,-1019
11.92500,-1023
11.93333,-1027
11.94167,-1030
11.95000,-1033
11.95833,-1036
11.96667,-1039
11.97500,-1042
11.98333,-1044
11.99167,-1047
12.00000,-1049
12.00833,-1051
12.01667,-1053
12.02500,-1056
12.03333,-1058
12.04167,-1060
12.05000,-1062
12.05833,-1064
12.06667,-1066
12.07500,-1068
12.08333,-1070
12.09167,-1071
12.10000,-1073
12.10833,-1074
12.11667,-1076
12.12500,-1077
12.13333,-1079
12.14167,-1080
12.15000,-1081
12.15833,-1082
12.16667,-1083
12.17500,-1084
12.18333,-1085
12.19167,-1087
12.20000,-1088
12.20833,-1090
12.21667,-1092
12.22500,-1093
12.23333,-1094
12.24167,-1095
12.25000,-1097
12.25833,-1099
12.26667,-1100
12.27500,-1102
12.28333,-1103
12.29167,-1105
12.30000,-1106
12.30833,-1107
12.31667,-1109
12.32500,-1111
12.33333,-1112
12.34167,-1114
12.35000,-1115
12.35833,-1117
12.36667,-1118
12.37500,-1120
12.38333,-1122
12.39167,-1123
12.40000,-1124
12.40833,-1125
12.41667,-1126
12.42500,-1127
12.43333,-1128
12.44167,-1129
12.45000,-1130
12.45833,-1131
12.46667,-1132
12.47500,-1133
12.48333,-1134
12.49167,-1135
12.50000,-1135
12.50833,-1136
12.51667,-1136
12.52500,-1137
12.53333,-1138
12.54167,-1138
12.55000,-1138
12.55833,-1139
12.56667,-1139
12.57500,-1140
12.58333,-1140
12.59167,-1140
12.60000,-1139
12.60833,-1139
12.61667,-1138
12.62500,-1137
12.63333,-1136
12.64167,-1135
12.65000,-1133
12.65833,-1132
12.66667,-1130
12.67500,-1128
12.68333,-1125
12.69167,-1122
12.70000,-1118
12.70833,-1114
12.71667,-1110
12.72500,-1105
12.73333,-1100
12.74167,-1095
12.75000,-1090
12.75833,-1084
12.76667,-1077
12.77500,-1071
12.78333,-1064
12.79167,-1057
12.80000,-1049
12.80833,-1042
12.81667,-1034
12.82500,-1027
12.83333,-1019
12.84167,-1011
12.85000,-1004
12.85833,-996
12.86667,-988
12.87500,-981
12.88333,-974
12.89167,-966
12.90000,-959
12.90833,-953
12.91667,-946
12.92500,-940
12.93333,-934
12.94167,-928
12.95000,-923
12.95833,-918
12.96667,-914
12.97500,-910
12.98333,-907
12.99167,-904
13.00000,-902
13.00833,-901
13.01667,-900
13.02500,-900
13.03333,-901
13.04167,-902
13.05000,-904
13.05833,-907
13.06667,-910
13.07500,-914
13.08333,-918
13.09167,-924
13.10000,-930
13.10833,-936
13.11667,-942
13.12500,-950
13.13333,-957
13.14167,-966
13.15000,-974
13.15833,-984
13.16667,-993
13.17500,-1002
13.18333,-1012
13.19167,-1022
13.20000,-1032
13.20833,-1043
13.21667,-1054
13.22500,-1065
13.23333,-1076
13.24167,-1087
13.25000,-1098
13.25833,-1110
13.26667,-1121
13.27500,-1133
13.28333,-1144
13.29167,-1155
13.30000,-1167
13.30833,-1178
13.31667,-1188
13.32500,-1199
13.33333,-1210
13.34167,-1221
13.35000,-1231
13.35833,-1241
13.36667,-1250
13.37500,-1260
13.38333,-1269
13.39167,-1278
