#
# 2021-04-05_DM_glucose_glycerol_acetate_0mM
# ------------------------------
# Acquired: 4/6/2021 10:34:21 AM
# Converted: 04/11/2021 12:04:13 PM
# Vial: 31
# Injection Volume: 20 uL
# Sample ID: 004
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,-5,B
0.008329999999999999,-5,B
0.016669999999999997,-1,B
0.025,-1,B
0.03333,-1,B
0.04167,-2,B
0.05,-2,B
0.05832999999999999,-2,B
0.06667000000000001,-2,B
0.075,-3,B
0.08333,-4,B
0.09167,-5,B
0.1,-5,B
0.10833,-6,B
0.11667000000000001,-6,B
0.125,-7,B
0.13333,-7,B
0.14167000000000002,-7,B
0.15,-7,B
0.15833,-7,B
0.16667,-7,B
0.175,-8,B
0.18333,-8,B
0.19167,-8,B
0.2,-9,B
0.20833000000000002,-9,B
0.21666999999999997,-9,B
0.225,-9,B
0.23333,-10,B
0.24166999999999997,-10,B
0.25,-10,B
0.25833,-10,B
0.26666999999999996,-10,B
0.275,-10,B
0.28333,-10,B
0.29167,-10,B
0.3,-10,B
0.30833,-9,B
0.31667,-9,B
0.325,-9,B
0.33333,-8,B
0.34167,-8,B
0.35,-8,B
0.35833000000000004,-7,B
0.36667,-6,B
0.375,-6,B
0.38333,-5,B
0.39166999999999996,-5,B
0.4,-5,B
0.40833,-4,B
0.41667,-4,B
0.425,-4,B
0.43333,-3,B
0.44167,-3,B
0.45,-2,B
0.45833,-2,B
0.46667,-1,B
0.475,0,B
0.48333000000000004,0,B
0.49167,1,B
0.5,1,B
0.5083300000000001,2,B
0.51667,3,B
0.525,4,B
0.53333,5,B
0.54167,5,B
0.55,6,B
0.55833,6,B
0.56667,7,B
0.575,9,B
0.58333,10,B
0.59167,10,B
0.6,10,B
0.60833,10,B
0.6166699999999999,10,B
0.625,11,B
0.6333300000000001,11,B
0.64167,11,B
0.65,12,B
0.65833,13,B
0.66667,13,B
0.675,13,B
0.68333,13,B
0.69167,13,B
0.7,14,B
0.70833,14,B
0.71667,14,B
0.725,14,B
0.73333,14,B
0.7416699999999999,14,B
0.75,14,B
0.7583300000000001,14,B
0.76667,14,B
0.775,14,B
0.78333,14,B
0.79167,14,B
0.8,14,B
0.80833,13,B
0.81667,13,B
0.825,13,B
0.8333299999999999,13,B
0.84167,12,B
0.85,12,B
0.8583299999999999,12,B
0.86667,12,B
0.875,12,B
0.88333,12,B
0.8916700000000001,11,B
0.9,11,B
0.90833,11,B
0.9166700000000001,11,B
0.925,11,B
0.9333299999999999,11,B
0.9416700000000001,10,B
0.95,10,B
0.9583299999999999,9,B
0.96667,9,B
0.975,8,B
0.9833299999999999,8,B
0.99167,7,B
1.0,7,B
1.00833,6,B
1.01667,6,B
1.025,6,B
1.0333299999999999,5,B
1.04167,4,B
1.05,4,B
1.05833,3,B
1.06667,3,B
1.075,3,B
1.08333,2,B
1.0916700000000001,1,B
1.1,1,B
1.10833,1,B
1.11667,1,B
1.125,1,B
1.13333,0,B
1.14167,0,B
1.15,0,B
1.1583299999999999,-1,B
1.16667,-1,B
1.175,-1,B
1.18333,-1,B
1.19167,-1,B
1.2,-1,B
1.20833,-1,B
1.2166700000000001,-1,B
1.225,-1,B
