#
# 2021-04-02_NC_glucose_glycerol_acetate_calibration_00mM
# ------------------------------
# Acquired: 4/2/2021 7:42:50 PM
# Converted: 04/04/2021 02:04:37 PM
# Vial: 1
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,102,B
0.008329999999999999,102,B
0.016669999999999997,28,B
0.025,0,B
0.03333,0,B
0.04167,0,B
0.05,0,B
0.05832999999999999,0,B
0.06667000000000001,-1,B
0.075,-1,B
0.08333,-1,B
0.09167,-1,B
0.1,-1,B
0.10833,-2,B
0.11667000000000001,-3,B
0.125,-4,B
0.13333,-5,B
0.14167000000000002,-5,B
0.15,-6,B
0.15833,-6,B
0.16667,-7,B
0.175,-8,B
0.18333,-9,B
0.19167,-9,B
0.2,-10,B
0.20833000000000002,-11,B
0.21666999999999997,-11,B
0.225,-12,B
0.23333,-13,B
0.24166999999999997,-13,B
0.25,-14,B
0.25833,-14,B
0.26666999999999996,-15,B
0.275,-15,B
0.28333,-16,B
0.29167,-16,B
0.3,-17,B
0.30833,-18,B
0.31667,-18,B
0.325,-19,B
0.33333,-19,B
0.34167,-20,B
0.35,-20,B
0.35833000000000004,-21,B
0.36667,-21,B
0.375,-21,B
0.38333,-21,B
0.39166999999999996,-22,B
0.4,-22,B
0.40833,-22,B
0.41667,-22,B
0.425,-22,B
0.43333,-22,B
0.44167,-22,B
0.45,-22,B
0.45833,-22,B
0.46667,-22,B
0.475,-22,B
0.48333000000000004,-21,B
0.49167,-21,B
0.5,-20,B
0.5083300000000001,-19,B
0.51667,-17,B
0.525,-16,B
0.53333,-14,B
0.54167,-12,B
0.55,-11,B
0.55833,-9,B
0.56667,-7,B
0.575,-5,B
0.58333,-3,B
0.59167,0,B
0.6,3,B
0.60833,7,B
0.6166699999999999,10,B
0.625,13,B
0.6333300000000001,17,B
0.64167,21,B
0.65,25,B
0.65833,31,B
0.66667,36,B
0.675,42,B
0.68333,49,B
0.69167,55,B
0.7,63,B
0.70833,71,B
0.71667,79,B
0.725,88,B
0.73333,98,B
0.7416699999999999,108,B
0.75,120,B
0.7583300000000001,132,B
0.76667,145,B
0.775,160,B
0.78333,175,B
0.79167,191,B
0.8,208,B
0.80833,226,B
0.81667,246,B
0.825,267,B
0.8333299999999999,289,B
0.84167,312,B
0.85,337,B
0.8583299999999999,364,B
0.86667,392,B
0.875,423,B
0.88333,454,B
0.8916700000000001,488,B
0.9,524,B
0.90833,562,B
0.9166700000000001,603,B
0.925,646,B
0.9333299999999999,691,B
0.9416700000000001,740,B
0.95,791,B
