#
# 2021-04-04_REL606_replicate_003_timepoint_004
# ------------------------------
# Acquired: 4/7/2021 6:03:22 AM
# Converted: 04/07/2021 12:04:09 PM
# Vial: 22
# Injection Volume: 20 uL
# Sample ID: 004
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,1,B
0.008329999999999999,1,B
0.016669999999999997,0,B
0.025,0,B
0.03333,1,B
0.04167,1,B
0.05,1,B
0.05832999999999999,2,B
0.06667000000000001,2,B
0.075,2,B
0.08333,3,B
0.09167,3,B
0.1,3,B
0.10833,3,B
0.11667000000000001,4,B
0.125,4,B
0.13333,4,B
0.14167000000000002,4,B
0.15,4,B
0.15833,4,B
0.16667,3,B
0.175,3,B
0.18333,3,B
0.19167,3,B
0.2,3,B
0.20833000000000002,3,B
0.21666999999999997,3,B
0.225,3,B
0.23333,3,B
0.24166999999999997,2,B
0.25,2,B
0.25833,2,B
0.26666999999999996,1,B
0.275,1,B
0.28333,0,B
0.29167,0,B
0.3,0,B
0.30833,0,B
0.31667,-1,B
0.325,-1,B
0.33333,-1,B
0.34167,-2,B
0.35,-2,B
0.35833000000000004,-2,B
0.36667,-3,B
0.375,-3,B
0.38333,-3,B
0.39166999999999996,-4,B
0.4,-4,B
0.40833,-4,B
0.41667,-4,B
0.425,-5,B
0.43333,-5,B
0.44167,-5,B
0.45,-5,B
0.45833,-5,B
0.46667,-6,B
0.475,-6,B
0.48333000000000004,-6,B
0.49167,-6,B
0.5,-6,B
0.5083300000000001,-6,B
0.51667,-6,B
0.525,-6,B
0.53333,-5,B
0.54167,-5,B
0.55,-5,B
0.55833,-5,B
0.56667,-5,B
0.575,-5,B
0.58333,-5,B
0.59167,-5,B
0.6,-5,B
0.60833,-5,B
0.6166699999999999,-4,B
0.625,-4,B
0.6333300000000001,-3,B
0.64167,-3,B
0.65,-3,B
0.65833,-2,B
0.66667,-2,B
0.675,-2,B
0.68333,-1,B
0.69167,-1,B
0.7,-1,B
0.70833,-1,B
0.71667,-1,B
0.725,0,B
0.73333,0,B
0.7416699999999999,0,B
0.75,1,B
0.7583300000000001,2,B
0.76667,2,B
0.775,2,B
0.78333,2,B
0.79167,3,B
0.8,3,B
0.80833,3,B
0.81667,4,B
0.825,4,B
0.8333299999999999,4,B
0.84167,4,B
0.85,4,B
0.8583299999999999,4,B
0.86667,5,B
0.875,5,B
0.88333,6,B
0.8916700000000001,6,B
0.9,6,B
0.90833,6,B
0.9166700000000001,7,B
0.925,7,B
0.9333299999999999,6,B
0.9416700000000001,6,B
0.95,6,B
0.9583299999999999,6,B
0.96667,6,B
0.975,6,B
0.9833299999999999,6,B
0.99167,6,B
1.0,6,B
1.00833,6,B
