#
# 2021-04-05_NC_glucose_glycerol_acetate_0.5mM
# ------------------------------
# Acquired: 4/5/2021 11:08:21 PM
# Converted: 04/07/2021 12:04:51 PM
# Vial: 10
# Injection Volume: 20 uL
# Sample ID: 010
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,14,B
0.008329999999999999,14,B
0.016669999999999997,8,B
0.025,0,B
0.03333,0,B
0.04167,1,B
0.05,1,B
0.05832999999999999,1,B
0.06667000000000001,2,B
0.075,2,B
0.08333,3,B
0.09167,3,B
0.1,3,B
0.10833,3,B
0.11667000000000001,3,B
0.125,3,B
0.13333,3,B
0.14167000000000002,3,B
0.15,2,B
0.15833,2,B
0.16667,2,B
0.175,2,B
0.18333,2,B
0.19167,2,B
0.2,1,B
0.20833000000000002,1,B
0.21666999999999997,1,B
0.225,1,B
0.23333,1,B
0.24166999999999997,0,B
0.25,0,B
0.25833,0,B
0.26666999999999996,0,B
0.275,-1,B
0.28333,-1,B
0.29167,-1,B
0.3,-1,B
0.30833,-2,B
0.31667,-2,B
0.325,-2,B
0.33333,-2,B
0.34167,-3,B
0.35,-3,B
0.35833000000000004,-3,B
0.36667,-4,B
0.375,-4,B
0.38333,-4,B
0.39166999999999996,-4,B
0.4,-4,B
0.40833,-5,B
0.41667,-5,B
0.425,-5,B
0.43333,-6,B
0.44167,-6,B
0.45,-7,B
0.45833,-7,B
0.46667,-8,B
0.475,-8,B
0.48333000000000004,-9,B
0.49167,-9,B
0.5,-9,B
0.5083300000000001,-9,B
0.51667,-10,B
0.525,-11,B
0.53333,-11,B
0.54167,-12,B
0.55,-13,B
0.55833,-13,B
0.56667,-14,B
0.575,-14,B
0.58333,-15,B
0.59167,-16,B
0.6,-16,B
0.60833,-17,B
0.6166699999999999,-18,B
0.625,-19,B
0.6333300000000001,-20,B
0.64167,-21,B
0.65,-22,B
0.65833,-23,B
0.66667,-24,B
0.675,-25,B
0.68333,-26,B
0.69167,-27,B
0.7,-28,B
0.70833,-29,B
0.71667,-29,B
0.725,-30,B
0.73333,-31,B
0.7416699999999999,-32,B
0.75,-32,B
0.7583300000000001,-33,B
0.76667,-34,B
0.775,-34,B
0.78333,-35,B
0.79167,-36,B
0.8,-36,B
0.80833,-37,B
0.81667,-37,B
0.825,-38,B
0.8333299999999999,-38,B
0.84167,-39,B
0.85,-39,B
0.8583299999999999,-39,B
0.86667,-40,B
0.875,-40,B
0.88333,-40,B
0.8916700000000001,-40,B
0.9,-40,B
0.90833,-40,B
0.9166700000000001,-41,B
0.925,-41,B
0.9333299999999999,-41,B
0.9416700000000001,-41,B
0.95,-40,B
0.9583299999999999,-40,B
0.96667,-39,B
0.975,-39,B
0.9833299999999999,-38,B
0.99167,-38,B
1.0,-37,B
1.00833,-36,B
1.01667,-36,B
1.025,-35,B
1.0333299999999999,-34,B
1.04167,-33,B
1.05,-33,B
1.05833,-32,B
1.06667,-31,B
1.075,-30,B
1.08333,-29,B
1.0916700000000001,-28,B
1.1,-26,B
1.10833,-26,B
1.11667,-24,B
1.125,-23,B
1.13333,-21,B
1.14167,-20,B
1.15,-19,B
1.1583299999999999,-17,B
1.16667,-16,B
1.175,-15,B
1.18333,-14,B
1.19167,-13,B
1.2,-11,B
1.20833,-10,B
1.2166700000000001,-9,B
1.225,-8,B
1.23333,-7,B
1.24167,-5,B
1.25,-5,B
1.25833,-4,B
1.26667,-3,B
1.275,-2,B
1.2833299999999999,-1,B
1.29167,-1,B
1.3,-1,B
1.30833,-1,B
1.31667,0,B
1.325,0,B
1.33333,0,B
1.3416700000000001,1,B
1.35,1,B
1.35833,1,B
1.36667,1,B
1.375,1,B
1.38333,1,B
1.39167,1,B
1.4,0,B
1.4083299999999999,0,B
1.41667,1,B
1.425,0,B
1.43333,0,B
1.44167,0,B
1.45,0,B
1.45833,0,B
1.4666700000000001,-1,B
1.475,-1,B
1.48333,-1,B
1.49167,-1,B
1.5,-1,B
1.50833,-2,B
1.51667,-2,B
1.525,-3,B
1.5333299999999999,-3,B
1.54167,-4,B
1.55,-4,B
1.55833,-4,B
1.56667,-5,B
1.575,-5,B
1.58333,-5,B
1.5916700000000001,-6,B
1.6,-6,B
1.60833,-7,B
1.61667,-8,B
1.625,-8,B
1.63333,-8,B
1.64167,-8,B
1.65,-8,B
1.6583299999999999,-9,B
1.66667,-10,B
1.675,-10,B
1.68333,-11,B
1.69167,-11,B
1.7,-11,B
1.70833,-11,B
1.7166700000000001,-11,B
1.725,-11,B
1.73333,-11,B
1.74167,-11,B
1.75,-11,B
1.75833,-11,B
1.76667,-11,B
1.775,-11,B
1.7833299999999999,-12,B
1.79167,-12,B
1.8,-12,B
1.80833,-13,B
1.81667,-13,B
1.825,-13,B
1.83333,-13,B
1.8416700000000001,-14,B
1.85,-14,B
1.85833,-14,B
1.86667,-14,B
1.875,-14,B
1.88333,-14,B
