#
# 2021-04-05_DM_glucose_glycerol_acetate_0.3mM
# ------------------------------
# Acquired: 4/6/2021 9:13:40 AM
# Converted: 04/07/2021 12:04:51 PM
# Vial: 29
# Injection Volume: 20 uL
# Sample ID: 002
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,-11,B
0.008329999999999999,-11,B
0.016669999999999997,0,B
0.025,0,B
0.03333,-1,B
0.04167,-2,B
0.05,-2,B
0.05832999999999999,-3,B
0.06667000000000001,-3,B
0.075,-4,B
0.08333,-4,B
0.09167,-4,B
0.1,-5,B
0.10833,-5,B
0.11667000000000001,-6,B
0.125,-6,B
0.13333,-7,B
0.14167000000000002,-7,B
0.15,-7,B
0.15833,-7,B
0.16667,-7,B
0.175,-7,B
0.18333,-7,B
0.19167,-8,B
0.2,-8,B
0.20833000000000002,-8,B
0.21666999999999997,-8,B
0.225,-7,B
0.23333,-7,B
0.24166999999999997,-7,B
0.25,-7,B
0.25833,-7,B
0.26666999999999996,-7,B
0.275,-7,B
0.28333,-7,B
0.29167,-7,B
0.3,-7,B
0.30833,-7,B
0.31667,-7,B
0.325,-7,B
0.33333,-6,B
0.34167,-6,B
0.35,-5,B
0.35833000000000004,-5,B
0.36667,-4,B
0.375,-4,B
0.38333,-3,B
0.39166999999999996,-3,B
0.4,-3,B
0.40833,-3,B
0.41667,-3,B
0.425,-2,B
0.43333,-2,B
0.44167,-2,B
0.45,-2,B
0.45833,-2,B
0.46667,-2,B
0.475,-1,B
0.48333000000000004,-1,B
0.49167,-1,B
0.5,-1,B
0.5083300000000001,0,B
0.51667,0,B
0.525,0,B
0.53333,0,B
0.54167,0,B
0.55,0,B
0.55833,0,B
0.56667,1,B
0.575,1,B
0.58333,0,B
0.59167,0,B
0.6,1,B
0.60833,1,B
0.6166699999999999,1,B
0.625,1,B
0.6333300000000001,1,B
0.64167,2,B
0.65,2,B
0.65833,2,B
0.66667,3,B
0.675,3,B
0.68333,3,B
0.69167,3,B
0.7,3,B
0.70833,4,B
0.71667,4,B
0.725,4,B
0.73333,5,B
0.7416699999999999,6,B
0.75,6,B
0.7583300000000001,7,B
0.76667,7,B
0.775,8,B
0.78333,9,B
0.79167,9,B
0.8,9,B
0.80833,10,B
0.81667,10,B
0.825,11,B
0.8333299999999999,11,B
0.84167,11,B
0.85,12,B
0.8583299999999999,12,B
0.86667,12,B
0.875,12,B
0.88333,12,B
0.8916700000000001,13,B
0.9,13,B
0.90833,14,B
0.9166700000000001,14,B
0.925,15,B
0.9333299999999999,15,B
0.9416700000000001,16,B
0.95,16,B
0.9583299999999999,16,B
0.96667,16,B
0.975,16,B
0.9833299999999999,16,B
0.99167,16,B
1.0,16,B
1.00833,16,B
1.01667,15,B
1.025,15,B
1.0333299999999999,15,B
1.04167,15,B
1.05,15,B
1.05833,15,B
1.06667,15,B
1.075,15,B
1.08333,15,B
1.0916700000000001,15,B
1.1,14,B
1.10833,14,B
1.11667,13,B
1.125,13,B
1.13333,12,B
1.14167,12,B
1.15,11,B
1.1583299999999999,11,B
1.16667,10,B
1.175,10,B
1.18333,10,B
1.19167,10,B
1.2,9,B
1.20833,9,B
1.2166700000000001,9,B
1.225,9,B
1.23333,8,B
1.24167,8,B
1.25,8,B
1.25833,7,B
1.26667,6,B
1.275,6,B
1.2833299999999999,5,B
1.29167,5,B
